SourceRow,Product,StageName,DeclaredPos,Start,End,DurationHours,DurationDays,JobStart,ProdTimeHours,UnitIndex,Fitted
662,Tanzanite,Cure Times.ShipCureDate,28,2025-07-14,2025-07-21 00:00:00.000000,168.0,7.0,2025-04-07,2520.0,1232,1734.1851018299305
661,Tanzanite,Cure Times.ShipCureDate,28,2025-07-14,2025-07-21 00:00:00.000000,168.0,7.0,2025-04-04,2592.0,1233,1734.254210388764
1327,Sapphire,Cure Times.ShipCureDate,28,,2025-07-22 00:00:00.000000,,,2025-06-12,960.0,1234,1734.3232656718747
1324,Sapphire,Cure Times.ShipCureDate,28,,2025-07-22 00:00:00.000000,,,2025-06-11,984.0,1235,1734.3922677634564
687,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-12,2424.0,1236,1734.4612167475016
494,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-02-28,3456.0,1237,1734.530112707802
853,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-22 00:00:00.000000,,,2025-05-30,1272.0,1238,1734.5989557279495
794,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-22 00:00:00.000000,,,2025-05-07,1824.0,1239,1734.6677458913377
716,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-17,2304.0,1240,1734.7364832811606
710,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-16,2328.0,1241,1734.805167980415
707,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-16,2328.0,1242,1734.8738000719002
705,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-16,2328.0,1243,1734.9423796382187
850,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-22 00:00:00.000000,,,2025-05-29,1296.0,1244,1735.0109067617768
703,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-15,2352.0,1245,1735.0793815247862
691,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-14,2376.0,1246,1735.1478040092634
690,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-14,2376.0,1247,1735.21617429703
453,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-02-19,3672.0,1248,1735.284492469715
608,Tanzanite,Cure Times.ShipCureDate,28,2025-05-30,2025-07-22 00:00:00.000000,1272.0,53.0,2025-03-22,2928.0,1249,1735.3527586087541
473,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-02-25,3528.0,1250,1735.420972795391
704,Tanzanite,Cure Times.ShipCureDate,28,2025-07-15,2025-07-22 00:00:00.000000,168.0,7.0,2025-04-15,2352.0,1251,1735.4891351106774
892,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-12,984.0,1252,1735.5572456354735
891,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-12,984.0,1253,1735.6253044504494
882,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-11,1008.0,1254,1735.6933116360858
881,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-10,1032.0,1255,1735.7612672726734
879,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-10,1032.0,1256,1735.8291714403138
878,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-10,1032.0,1257,1735.8970242189218
875,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-09,1056.0,1258,1735.9648256882235
880,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-23 00:00:00.000000,,,2025-06-10,1032.0,1259,1736.0325759277582
928,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-24 00:00:00.000000,,,2025-06-27,648.0,1260,1736.1002750168798
924,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-24 00:00:00.000000,,,2025-06-27,648.0,1261,1736.167923034755
1336,Sapphire,Cure Times.ShipCureDate,28,,2025-07-24 00:00:00.000000,,,2025-06-24,720.0,1262,1736.2355200603663
1337,Sapphire,Cure Times.ShipCureDate,28,,2025-07-24 00:00:00.000000,,,2025-06-24,720.0,1263,1736.3030661725113
927,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-24 00:00:00.000000,,,2025-06-27,648.0,1264,1736.3705614498037
1338,Sapphire,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-06-24,744.0,1265,1736.4380059706737
929,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-06-28,648.0,1266,1736.5053998133683
930,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-06-28,648.0,1267,1736.5727430559523
931,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-06-28,648.0,1268,1736.640035776309
932,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-06-28,648.0,1269,1736.707278052141
933,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-07-01,576.0,1270,1736.7744699609689
934,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-07-01,576.0,1271,1736.8416115801342
1334,Sapphire,Cure Times.ShipCureDate,28,,2025-07-25 00:00:00.000000,,,2025-06-25,720.0,1272,1736.9087029867985
935,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-26 00:00:00.000000,,,2025-07-01,600.0,1273,1736.9757442579453
936,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-26 00:00:00.000000,,,2025-07-01,600.0,1274,1737.0427354703788
937,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-26 00:00:00.000000,,,2025-07-01,600.0,1275,1737.1096767007255
938,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-26 00:00:00.000000,,,2025-07-01,600.0,1276,1737.1765680254346
940,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-26 00:00:00.000000,,,2025-07-03,552.0,1277,1737.2434095207798
939,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-26 00:00:00.000000,,,2025-07-02,576.0,1278,1737.3102012628563
1339,Sapphire,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-06-24,792.0,1279,1737.3769433275854
953,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-07-08,456.0,1280,1737.4436357907132
952,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-07-08,456.0,1281,1737.5102787278104
951,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-07-08,456.0,1282,1737.5768722142743
949,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-07-03,576.0,1283,1737.6434163253289
948,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-07-03,576.0,1284,1737.7099111360242
950,Tanzanite,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-07-03,576.0,1285,1737.7763567212392
1341,Sapphire,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-06-25,768.0,1286,1737.84275315568
1340,Sapphire,Cure Times.ShipCureDate,28,,2025-07-27 00:00:00.000000,,,2025-06-25,768.0,1287,1737.9091005138819
1342,Sapphire,Cure Times.ShipCureDate,28,,2025-07-28 00:00:00.000000,,,2025-06-25,792.0,1288,1737.9753988702087
1343,Sapphire,Cure Times.ShipCureDate,28,,2025-07-28 00:00:00.000000,,,2025-06-25,792.0,1289,1738.0416482988544
1344,Sapphire,Cure Times.ShipCureDate,28,,2025-07-28 00:00:00.000000,,,2025-06-25,792.0,1290,1738.1078488738433
1348,Sapphire,Cure Times.ShipCureDate,28,,2025-07-31 00:00:00.000000,,,2025-07-09,528.0,1291,1738.1740006690306
1347,Sapphire,Cure Times.ShipCureDate,28,,2025-07-31 00:00:00.000000,,,2025-07-08,552.0,1292,1738.2401037581017
1346,Sapphire,Cure Times.ShipCureDate,28,,2025-07-31 00:00:00.000000,,,2025-07-08,552.0,1293,1738.306158214575
1350,Sapphire,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1294,1738.3721641118002
1345,Sapphire,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-06-25,888.0,1295,1738.4381215229607
1349,Sapphire,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1296,1738.5040305210723
954,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-08,576.0,1297,1738.5698911789852
957,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1298,1738.635703569384
956,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1299,1738.701467764788
955,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1300,1738.767183837551
958,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1301,1738.8328518598641
959,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-01 00:00:00.000000,,,2025-07-09,552.0,1302,1738.8984719037537
963,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-02 00:00:00.000000,,,2025-07-10,552.0,1303,1738.9640440410828
964,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-02 00:00:00.000000,,,2025-07-10,552.0,1304,1739.029568343553
961,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-02 00:00:00.000000,,,2025-07-10,552.0,1305,1739.095044882702
962,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-02 00:00:00.000000,,,2025-07-10,552.0,1306,1739.1604737299074
965,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-02 00:00:00.000000,,,2025-07-10,552.0,1307,1739.2258549563844
960,Tanzanite,Cure Times.ShipCureDate,28,,2025-08-02 00:00:00.000000,,,2025-07-09,576.0,1308,1739.2911886331883
1351,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-09,2810.5871193286107,1309,1739.3564748312133
1353,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1310,1739.4217136211948
1354,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1311,1739.4869050737082
1355,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1312,1739.5520492591706
1356,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1313,1739.6171462478399
1357,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1314,1739.6821961098176
1358,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1315,1739.7471989150467
488,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-04-07,5042.587119328611,1316,1739.812154733313
1359,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1317,1739.8770636342476
1352,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-09,2810.5871193286107,1318,1739.9419256873239
982,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1319,1740.0067409618603
530,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-05-08,4298.587119328611,1320,1740.0715095270207
981,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1321,1740.1362314518137
980,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1322,1740.2009068050943
979,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1323,1740.2655356555642
978,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1324,1740.3301180717706
977,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1325,1740.3946541221094
976,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1326,1740.4591438748232
975,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1327,1740.5235873980039
974,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1328,1740.5879847595909
973,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-14,2690.5871193286107,1329,1740.652336027373
972,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1330,1740.7166412689892
971,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1331,1740.7809005519275
970,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1332,1740.845113943527
496,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-03-31,5210.587119328611,1333,1740.9092815109775
969,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-11,2762.5871193286107,1334,1740.9734033213203
967,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-10,2786.5871193286107,1335,1741.037479441448
966,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-10,2786.5871193286107,1336,1741.101509938106
947,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1337,1741.1654948778914
946,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1338,1741.229434327255
945,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1339,1741.2933283525015
944,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1340,1741.3571770197887
943,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1341,1741.4209803951294
942,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1342,1741.4847385443907
941,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-03,2954.5871193286107,1343,1741.5484515332953
1246,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2024-04-26,13346.587119328611,1344,1741.6121194274208
1360,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1345,1741.6757422922024
557,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-06-19,3290.5871193286107,1346,1741.7393201929303
968,Tanzanite,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-10,2786.5871193286107,1347,1741.8028531947523
1361,Sapphire,Cure Times.ShipCureDate,28,,2025-11-03 02:35:13.629583,,,2025-07-15,2666.5871193286107,1348,1741.8663413626728
