EntityID,ProductOrPath,Processor,StartHour,EndHour
1104,Sapphire,Clean & Classify,2568.0,2568.0
1104,Sapphire,MAC,3504.0,3528.0
1104,Sapphire,LastTouchups,3528.0,3528.0
1104,Sapphire,Cure Times.ShipCureDate,3528.0,3696.0
1105,Sapphire,Fit-Check,2160.0,2256.0
1105,Sapphire,Bonded,2352.0,2400.0
1105,Sapphire,Vacuum,2400.0,2424.0
1105,Sapphire,Post Bond Clean,2424.0,2424.0
1105,Sapphire,Clean & Classify,2544.0,2592.0
1105,Sapphire,MAC,3312.0,3504.0
1105,Sapphire,LastTouchups,3504.0,3504.0
1105,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1106,Sapphire,Fit-Check,2040.0,2304.0
1106,Sapphire,Bonded,2352.0,2400.0
1106,Sapphire,Vacuum,2400.0,2424.0
1106,Sapphire,Post Bond Clean,2424.0,2472.0
1106,Sapphire,Pre-CICRW,2544.0,2592.0
1106,Sapphire,Frontside Overcoating,2592.0,2592.0
1106,Sapphire,Clean & Classify,2592.0,2712.0
1106,Sapphire,MAC,3408.0,3504.0
1106,Sapphire,LastTouchups,3504.0,3504.0
1106,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1107,Sapphire,Fit-Check,2040.0,2304.0
1107,Sapphire,Bonded,2400.0,2472.0
1107,Sapphire,Vacuum,2472.0,2496.0
1107,Sapphire,Post Bond Clean,2496.0,2400.0
1107,Sapphire,Clean & Classify,2544.0,2592.0
1107,Sapphire,MAC,3432.0,3504.0
1107,Sapphire,LastTouchups,3504.0,3504.0
1107,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1108,Sapphire,Fit-Check,2040.0,2304.0
1108,Sapphire,Bonded,2400.0,2472.0
1108,Sapphire,Vacuum,2472.0,2496.0
1108,Sapphire,Post Bond Clean,2496.0,2520.0
1108,Sapphire,Clean & Classify,2544.0,2592.0
1108,Sapphire,MAC,3432.0,3504.0
1108,Sapphire,LastTouchups,3504.0,3504.0
1108,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1109,Sapphire,Fit-Check,2040.0,2328.0
1109,Sapphire,Bonded,2400.0,2472.0
1109,Sapphire,Vacuum,2472.0,2496.0
1109,Sapphire,Post Bond Clean,2496.0,2520.0
1109,Sapphire,Clean & Classify,2544.0,2592.0
1109,Sapphire,MAC,3408.0,3504.0
1109,Sapphire,LastTouchups,3504.0,3504.0
1109,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1110,Sapphire,Fit-Check,2040.0,2328.0
1110,Sapphire,Bonded,2424.0,2472.0
1110,Sapphire,Vacuum,2472.0,2520.0
1110,Sapphire,Post Bond Clean,2520.0,2520.0
1110,Sapphire,Pre-CICRW,2592.0,2640.0
1110,Sapphire,Frontside Overcoating,2640.0,2544.0
1110,Sapphire,Clean & Classify,2544.0,2640.0
1110,Sapphire,MAC,3504.0,3528.0
1110,Sapphire,LastTouchups,3528.0,3528.0
1110,Sapphire,Cure Times.ShipCureDate,3528.0,3696.0
1111,Sapphire,Fit-Check,2040.0,2328.0
1111,Sapphire,Bonded,2424.0,2472.0
1111,Sapphire,Vacuum,2472.0,2520.0
1111,Sapphire,Post Bond Clean,2520.0,2520.0
1111,Sapphire,Pre-CICRW,2592.0,2640.0
1111,Sapphire,Frontside Overcoating,2640.0,2592.0
1111,Sapphire,Clean & Classify,2592.0,2664.0
1111,Sapphire,MAC,3552.0,3528.0
1111,Sapphire,LastTouchups,3528.0,3528.0
1111,Sapphire,Cure Times.ShipCureDate,3528.0,3744.0
1112,Sapphire,Fit-Check,2040.0,2352.0
1112,Sapphire,Bonded,2424.0,2472.0
1112,Sapphire,Vacuum,2472.0,2520.0
1112,Sapphire,Post Bond Clean,2520.0,2664.0
1112,Sapphire,Pre-CICRW,2544.0,2592.0
1112,Sapphire,Frontside Overcoating,2592.0,2592.0
1112,Sapphire,Clean & Classify,2592.0,2664.0
1112,Sapphire,MAC,3552.0,3528.0
1112,Sapphire,LastTouchups,3528.0,3528.0
1112,Sapphire,Cure Times.ShipCureDate,3528.0,3696.0
1113,Sapphire,Fit-Check,2040.0,2352.0
1113,Sapphire,Bonded,2496.0,2520.0
1113,Sapphire,Vacuum,2520.0,2544.0
1113,Sapphire,Post Bond Clean,2544.0,2568.0
1113,Sapphire,Pre-CICRW,2592.0,2640.0
1113,Sapphire,Frontside Overcoating,2640.0,2592.0
1113,Sapphire,Clean & Classify,2592.0,2640.0
1113,Sapphire,MAC,3816.0,3816.0
1113,Sapphire,LastTouchups,3816.0,3816.0
1113,Sapphire,Cure Times.ShipCureDate,3816.0,4080.0
1114,Sapphire,Fit-Check,2040.0,2352.0
1114,Sapphire,Bonded,2496.0,2520.0
1114,Sapphire,Vacuum,2520.0,2544.0
1114,Sapphire,Post Bond Clean,2544.0,2544.0
1114,Sapphire,Clean & Classify,2568.0,2808.0
1114,Sapphire,MAC,3552.0,3528.0
1114,Sapphire,LastTouchups,3528.0,3528.0
1114,Sapphire,Cure Times.ShipCureDate,3528.0,3696.0
1115,Sapphire,Fit-Check,2040.0,2472.0
1115,Sapphire,Bonded,2496.0,2520.0
1115,Sapphire,Vacuum,2520.0,2544.0
1115,Sapphire,Post Bond Clean,2544.0,2568.0
1115,Sapphire,Clean & Classify,2568.0,2664.0
1115,Sapphire,MAC,3552.0,3528.0
1115,Sapphire,LastTouchups,3528.0,3528.0
1115,Sapphire,Cure Times.ShipCureDate,3528.0,3744.0
1116,Sapphire,Fit-Check,2160.0,2472.0
1116,Sapphire,Bonded,2496.0,2520.0
1116,Sapphire,Vacuum,2520.0,2544.0
1116,Sapphire,Post Bond Clean,2544.0,2568.0
1116,Sapphire,Pre-CICRW,2592.0,2640.0
1116,Sapphire,Frontside Overcoating,2640.0,2592.0
1116,Sapphire,Clean & Classify,2592.0,2688.0
1116,Sapphire,MAC,3552.0,3528.0
1116,Sapphire,LastTouchups,3528.0,3528.0
1116,Sapphire,Cure Times.ShipCureDate,3528.0,3744.0
1117,Sapphire,Fit-Check,2160.0,2472.0
1117,Sapphire,Bonded,2496.0,2520.0
1117,Sapphire,Vacuum,2520.0,2544.0
1117,Sapphire,Post Bond Clean,2544.0,2568.0
1117,Sapphire,Clean & Classify,2568.0,2664.0
1117,Sapphire,MAC,3552.0,3528.0
1117,Sapphire,LastTouchups,3528.0,3528.0
1117,Sapphire,Cure Times.ShipCureDate,3528.0,3744.0
1118,Sapphire,Fit-Check,2160.0,2376.0
1118,Sapphire,Bonded,2496.0,2520.0
1118,Sapphire,Vacuum,2520.0,2544.0
1118,Sapphire,Post Bond Clean,2544.0,2568.0
1118,Sapphire,Clean & Classify,2568.0,2664.0
1118,Sapphire,MAC,3552.0,3552.0
1118,Sapphire,LastTouchups,3552.0,3552.0
1118,Sapphire,Cure Times.ShipCureDate,3552.0,3720.0
1119,Sapphire,Fit-Check,2160.0,2376.0
1119,Sapphire,Bonded,2544.0,2568.0
1119,Sapphire,Vacuum,2568.0,2592.0
1119,Sapphire,Post Bond Clean,2592.0,2640.0
1119,Sapphire,Pre-CICRW,2712.0,2808.0
1119,Sapphire,Frontside Overcoating,2808.0,2688.0
1119,Sapphire,Clean & Classify,2688.0,3000.0
1119,Sapphire,MAC,3768.0,3816.0
1119,Sapphire,LastTouchups,3816.0,3816.0
1119,Sapphire,Cure Times.ShipCureDate,3816.0,3984.0
1120,Sapphire,Fit-Check,2160.0,2376.0
1120,Sapphire,Bonded,2544.0,2568.0
1120,Sapphire,Vacuum,2568.0,2592.0
1120,Sapphire,Post Bond Clean,2592.0,2640.0
1120,Sapphire,Pre-CICRW,2880.0,2928.0
1120,Sapphire,Frontside Overcoating,2928.0,2664.0
1120,Sapphire,Clean & Classify,2664.0,2928.0
1120,Sapphire,MAC,3768.0,3816.0
1120,Sapphire,LastTouchups,3816.0,3816.0
1120,Sapphire,Cure Times.ShipCureDate,3816.0,3984.0
1121,Sapphire,Fit-Check,2160.0,2472.0
1121,Sapphire,Bonded,2544.0,2568.0
1121,Sapphire,Vacuum,2568.0,2592.0
1121,Sapphire,Post Bond Clean,2592.0,2640.0
1121,Sapphire,Clean & Classify,2640.0,2688.0
1121,Sapphire,MAC,3552.0,3552.0
1121,Sapphire,LastTouchups,3552.0,3552.0
1121,Sapphire,Cure Times.ShipCureDate,3552.0,3720.0
1122,Sapphire,Fit-Check,2160.0,2472.0
1122,Sapphire,Bonded,2544.0,2568.0
1122,Sapphire,Vacuum,2568.0,2592.0
1122,Sapphire,Post Bond Clean,2592.0,2640.0
1122,Sapphire,Clean & Classify,2664.0,2736.0
1122,Sapphire,MAC,3408.0,3504.0
1122,Sapphire,LastTouchups,3504.0,3504.0
1122,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1123,Sapphire,Fit-Check,2160.0,2472.0
1123,Sapphire,Bonded,2544.0,2568.0
1123,Sapphire,Vacuum,2568.0,2640.0
1123,Sapphire,Post Bond Clean,2640.0,2640.0
1123,Sapphire,Clean & Classify,2664.0,2736.0
1123,Sapphire,MAC,3552.0,3552.0
1123,Sapphire,LastTouchups,3552.0,3552.0
1123,Sapphire,Cure Times.ShipCureDate,3552.0,3744.0
1124,Sapphire,Fit-Check,2160.0,2472.0
1124,Sapphire,Bonded,2544.0,2568.0
1124,Sapphire,Vacuum,2568.0,2640.0
1124,Sapphire,Post Bond Clean,2640.0,2640.0
1124,Sapphire,Clean & Classify,2664.0,2760.0
1124,Sapphire,MAC,3768.0,3816.0
1124,Sapphire,LastTouchups,3816.0,3816.0
1124,Sapphire,Cure Times.ShipCureDate,3816.0,2976.0
1125,Sapphire,Fit-Check,2160.0,2472.0
1125,Sapphire,Bonded,2544.0,2640.0
1125,Sapphire,Vacuum,2640.0,2664.0
1125,Sapphire,Post Bond Clean,2664.0,2688.0
1125,Sapphire,Pre-CICRW,2880.0,2928.0
1125,Sapphire,Frontside Overcoating,2928.0,2688.0
1125,Sapphire,Clean & Classify,2688.0,2808.0
1125,Sapphire,MAC,3816.0,3816.0
1125,Sapphire,LastTouchups,3816.0,3816.0
1125,Sapphire,Cure Times.ShipCureDate,3816.0,4080.0
1126,Sapphire,Fit-Check,2160.0,2472.0
1126,Sapphire,Bonded,2544.0,2640.0
1126,Sapphire,Vacuum,2640.0,2664.0
1126,Sapphire,Post Bond Clean,2664.0,2688.0
1126,Sapphire,Clean & Classify,2688.0,2880.0
1126,Sapphire,MAC,3816.0,3840.0
1126,Sapphire,LastTouchups,3840.0,3840.0
1126,Sapphire,Cure Times.ShipCureDate,3840.0,4008.0
1127,Sapphire,Fit-Check,2160.0,2544.0
1127,Sapphire,Bonded,2568.0,2640.0
1127,Sapphire,Vacuum,2640.0,2664.0
1127,Sapphire,Post Bond Clean,2664.0,2688.0
1127,Sapphire,Pre-CICRW,4056.0,4104.0
1127,Sapphire,Frontside Overcoating,4104.0,2712.0
1127,Sapphire,Clean & Classify,2712.0,2808.0
1127,Sapphire,MAC,3864.0,3840.0
1127,Sapphire,LastTouchups,3840.0,3840.0
1127,Sapphire,Cure Times.ShipCureDate,3840.0,4224.0
1128,Sapphire,Fit-Check,2160.0,2544.0
1128,Sapphire,Bonded,2568.0,2640.0
1128,Sapphire,Vacuum,2640.0,2664.0
1128,Sapphire,Post Bond Clean,2664.0,2688.0
1128,Sapphire,Clean & Classify,2712.0,2808.0
1128,Sapphire,MAC,3744.0,3744.0
1128,Sapphire,LastTouchups,3744.0,3744.0
1128,Sapphire,Cure Times.ShipCureDate,3744.0,3048.0
1129,Sapphire,Fit-Check,2160.0,2544.0
1129,Sapphire,Bonded,2568.0,2640.0
1129,Sapphire,Vacuum,2640.0,2664.0
1129,Sapphire,Post Bond Clean,2664.0,2688.0
1129,Sapphire,Pre-CICRW,2712.0,2736.0
1129,Sapphire,Frontside Overcoating,2736.0,2856.0
1129,Sapphire,Clean & Classify,2856.0,2904.0
1129,Sapphire,MAC,3936.0,3840.0
1129,Sapphire,LastTouchups,3840.0,3840.0
1129,Sapphire,Cure Times.ShipCureDate,3840.0,4008.0
1130,Sapphire,Fit-Check,2160.0,2544.0
1130,Sapphire,Bonded,2568.0,2640.0
1130,Sapphire,Vacuum,2640.0,2664.0
1130,Sapphire,Post Bond Clean,2664.0,2688.0
1130,Sapphire,Pre-CICRW,2712.0,2736.0
1130,Sapphire,Frontside Overcoating,2736.0,2808.0
1130,Sapphire,Clean & Classify,2808.0,2904.0
1130,Sapphire,MAC,3840.0,3864.0
1130,Sapphire,LastTouchups,3864.0,3864.0
1130,Sapphire,Cure Times.ShipCureDate,3864.0,4032.0
1131,Sapphire,Fit-Check,2376.0,2544.0
1131,Sapphire,Bonded,2592.0,2664.0
1131,Sapphire,Vacuum,2664.0,2688.0
1131,Sapphire,Post Bond Clean,2688.0,2712.0
1131,Sapphire,Pre-CICRW,2712.0,2736.0
1131,Sapphire,Frontside Overcoating,2736.0,2832.0
1131,Sapphire,Clean & Classify,2832.0,2928.0
1131,Sapphire,MAC,6360.0,6360.0
1131,Sapphire,LastTouchups,6360.0,6360.0
1131,Sapphire,Cure Times.ShipCureDate,6360.0,6384.0
1132,Sapphire,Fit-Check,2832.0,2544.0
1132,Sapphire,Bonded,2592.0,2664.0
1132,Sapphire,Vacuum,2664.0,2688.0
1132,Sapphire,Post Bond Clean,2688.0,2712.0
1132,Sapphire,Clean & Classify,2712.0,2832.0
1132,Sapphire,MAC,3816.0,3840.0
1132,Sapphire,LastTouchups,3840.0,3840.0
1132,Sapphire,Cure Times.ShipCureDate,3840.0,3072.0
1133,Sapphire,Fit-Check,2856.0,2640.0
1133,Sapphire,Bonded,2640.0,2664.0
1133,Sapphire,Vacuum,2664.0,2688.0
1133,Sapphire,Post Bond Clean,2688.0,2712.0
1133,Sapphire,Pre-CICRW,2928.0,2976.0
1133,Sapphire,Frontside Overcoating,2976.0,2808.0
1133,Sapphire,Clean & Classify,2808.0,2856.0
1133,Sapphire,MAC,3816.0,3816.0
1133,Sapphire,LastTouchups,3816.0,3816.0
1133,Sapphire,Cure Times.ShipCureDate,3816.0,3096.0
1134,Sapphire,Fit-Check,2376.0,2640.0
1134,Sapphire,Bonded,2640.0,2688.0
1134,Sapphire,Vacuum,2688.0,2712.0
1134,Sapphire,Post Bond Clean,2712.0,2736.0
1134,Sapphire,Clean & Classify,2760.0,2880.0
1134,Sapphire,MAC,3840.0,3864.0
1134,Sapphire,LastTouchups,3864.0,3864.0
1134,Sapphire,Cure Times.ShipCureDate,3864.0,4032.0
1135,Sapphire,Fit-Check,2376.0,2640.0
1135,Sapphire,Bonded,2640.0,2688.0
1135,Sapphire,Vacuum,2688.0,2712.0
1135,Sapphire,Post Bond Clean,2712.0,2736.0
1135,Sapphire,Clean & Classify,2736.0,2832.0
1135,Sapphire,MAC,3840.0,3864.0
1135,Sapphire,LastTouchups,3864.0,3864.0
1135,Sapphire,Cure Times.ShipCureDate,3864.0,4032.0
1136,Sapphire,Fit-Check,2400.0,2640.0
1136,Sapphire,Bonded,2640.0,2688.0
1136,Sapphire,Vacuum,2688.0,2712.0
1136,Sapphire,Post Bond Clean,2712.0,2736.0
1136,Sapphire,Clean & Classify,2760.0,2832.0
1136,Sapphire,MAC,3840.0,3888.0
1136,Sapphire,LastTouchups,3888.0,3888.0
1136,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1137,Sapphire,Fit-Check,2400.0,2640.0
1137,Sapphire,Bonded,2664.0,2688.0
1137,Sapphire,Vacuum,2688.0,2736.0
1137,Sapphire,Post Bond Clean,2736.0,2760.0
1137,Sapphire,Pre-CICRW,2808.0,2832.0
1137,Sapphire,Frontside Overcoating,2832.0,2760.0
1137,Sapphire,Clean & Classify,2760.0,2856.0
1137,Sapphire,MAC,3816.0,3840.0
1137,Sapphire,LastTouchups,3840.0,3840.0
1137,Sapphire,Cure Times.ShipCureDate,3840.0,4008.0
1138,Sapphire,Fit-Check,2400.0,2640.0
1138,Sapphire,Bonded,2664.0,2688.0
1138,Sapphire,Vacuum,2688.0,2736.0
1138,Sapphire,Post Bond Clean,2736.0,2760.0
1138,Sapphire,Pre-CICRW,2808.0,2832.0
1138,Sapphire,Frontside Overcoating,2832.0,2760.0
1138,Sapphire,Clean & Classify,2760.0,3000.0
1138,Sapphire,MAC,3888.0,3888.0
1138,Sapphire,LastTouchups,3888.0,3888.0
1138,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1139,Sapphire,Fit-Check,2400.0,2640.0
1139,Sapphire,Bonded,2664.0,2688.0
1139,Sapphire,Vacuum,2688.0,2736.0
1139,Sapphire,Post Bond Clean,2736.0,2760.0
1139,Sapphire,Clean & Classify,2760.0,2832.0
1139,Sapphire,MAC,3840.0,3864.0
1139,Sapphire,LastTouchups,3864.0,3864.0
1139,Sapphire,Cure Times.ShipCureDate,3864.0,4032.0
1140,Sapphire,Fit-Check,2592.0,2640.0
1140,Sapphire,Bonded,2688.0,2712.0
1140,Sapphire,Vacuum,2712.0,2760.0
1140,Sapphire,Post Bond Clean,2760.0,2760.0
1140,Sapphire,Clean & Classify,2760.0,3000.0
1140,Sapphire,MAC,3840.0,3888.0
1140,Sapphire,LastTouchups,3888.0,3888.0
1140,Sapphire,Cure Times.ShipCureDate,3888.0,3120.0
1141,Sapphire,Fit-Check,2592.0,2640.0
1141,Sapphire,Bonded,2688.0,2712.0
1141,Sapphire,Vacuum,2712.0,2760.0
1141,Sapphire,Post Bond Clean,2760.0,2808.0
1141,Sapphire,Clean & Classify,2832.0,2880.0
1141,Sapphire,MAC,3840.0,3888.0
1141,Sapphire,LastTouchups,3888.0,3888.0
1141,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1142,Sapphire,Fit-Check,2592.0,2640.0
1142,Sapphire,Bonded,2688.0,2712.0
1142,Sapphire,Vacuum,2712.0,2760.0
1142,Sapphire,Post Bond Clean,2760.0,2808.0
1142,Sapphire,Clean & Classify,2832.0,2880.0
1142,Sapphire,MAC,3840.0,3888.0
1142,Sapphire,LastTouchups,3888.0,3888.0
1142,Sapphire,Cure Times.ShipCureDate,3888.0,3120.0
1143,Sapphire,Fit-Check,2592.0,2640.0
1143,Sapphire,Bonded,2688.0,2856.0
1143,Sapphire,Vacuum,2856.0,2880.0
1143,Sapphire,Post Bond Clean,2880.0,2880.0
1143,Sapphire,Pre-CICRW,3720.0,3768.0
1143,Sapphire,Frontside Overcoating,3768.0,2952.0
1143,Sapphire,Clean & Classify,2952.0,3024.0
1143,Sapphire,MAC,3888.0,3888.0
1143,Sapphire,LastTouchups,3888.0,3888.0
1143,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1144,Sapphire,Fit-Check,2592.0,2640.0
1144,Sapphire,Bonded,2688.0,2856.0
1144,Sapphire,Vacuum,2856.0,2880.0
1144,Sapphire,Post Bond Clean,2880.0,2904.0
1144,Sapphire,Pre-CICRW,2928.0,2976.0
1144,Sapphire,Frontside Overcoating,2976.0,2904.0
1144,Sapphire,Clean & Classify,2904.0,3000.0
1144,Sapphire,MAC,3816.0,3816.0
1144,Sapphire,LastTouchups,3816.0,3816.0
1144,Sapphire,Cure Times.ShipCureDate,3816.0,3984.0
1145,Sapphire,Fit-Check,2640.0,2664.0
1145,Sapphire,Bonded,2688.0,2856.0
1145,Sapphire,Vacuum,2856.0,2880.0
1145,Sapphire,Post Bond Clean,2880.0,2904.0
1145,Sapphire,Pre-CICRW,3720.0,3768.0
1145,Sapphire,Frontside Overcoating,3768.0,2928.0
1145,Sapphire,Clean & Classify,2928.0,3072.0
1145,Sapphire,MAC,3888.0,3888.0
1145,Sapphire,LastTouchups,3888.0,3888.0
1145,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1146,Sapphire,Fit-Check,2640.0,2664.0
1146,Sapphire,Bonded,2712.0,2856.0
1146,Sapphire,Vacuum,2856.0,2904.0
1146,Sapphire,Post Bond Clean,2904.0,2904.0
1146,Sapphire,Pre-CICRW,3720.0,3768.0
1146,Sapphire,Frontside Overcoating,3768.0,2904.0
1146,Sapphire,Clean & Classify,2904.0,3168.0
1146,Sapphire,MAC,3864.0,3888.0
1146,Sapphire,LastTouchups,3888.0,3888.0
1146,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1147,Sapphire,Fit-Check,2640.0,2664.0
1147,Sapphire,Bonded,2712.0,2856.0
1147,Sapphire,Vacuum,2856.0,2904.0
1147,Sapphire,Post Bond Clean,2904.0,2904.0
1147,Sapphire,Clean & Classify,2904.0,3216.0
1147,Sapphire,MAC,3744.0,3744.0
1147,Sapphire,LastTouchups,3744.0,3744.0
1147,Sapphire,Cure Times.ShipCureDate,3744.0,3264.0
1148,Sapphire,Fit-Check,2640.0,2688.0
1148,Sapphire,Bonded,2712.0,2856.0
1148,Sapphire,Vacuum,2856.0,2904.0
1148,Sapphire,Post Bond Clean,2904.0,2904.0
1148,Sapphire,Pre-CICRW,2928.0,2976.0
1148,Sapphire,Frontside Overcoating,2976.0,2904.0
1148,Sapphire,Clean & Classify,2904.0,3168.0
1148,Sapphire,MAC,3864.0,3864.0
1148,Sapphire,LastTouchups,3864.0,3864.0
1148,Sapphire,Cure Times.ShipCureDate,3864.0,3912.0
1149,Sapphire,Fit-Check,2640.0,2688.0
1149,Sapphire,Bonded,2760.0,2904.0
1149,Sapphire,Vacuum,2904.0,2928.0
1149,Sapphire,Post Bond Clean,2928.0,2976.0
1149,Sapphire,Pre-CICRW,3720.0,3768.0
1149,Sapphire,Frontside Overcoating,3768.0,3000.0
1149,Sapphire,Clean & Classify,3000.0,3048.0
1149,Sapphire,MAC,3864.0,3888.0
1149,Sapphire,LastTouchups,3888.0,3888.0
1149,Sapphire,Cure Times.ShipCureDate,3888.0,4056.0
1150,Sapphire,Fit-Check,2664.0,2688.0
1150,Sapphire,Bonded,2760.0,2904.0
1150,Sapphire,Vacuum,2904.0,2928.0
1150,Sapphire,Post Bond Clean,2928.0,2976.0
1150,Sapphire,Clean & Classify,3000.0,3048.0
1150,Sapphire,MAC,3744.0,3768.0
1150,Sapphire,LastTouchups,3768.0,3768.0
1150,Sapphire,Cure Times.ShipCureDate,3768.0,3936.0
1151,Sapphire,Fit-Check,3048.0,2688.0
1151,Sapphire,Bonded,2760.0,2904.0
1151,Sapphire,Vacuum,2904.0,2928.0
1151,Sapphire,Post Bond Clean,2928.0,2976.0
1151,Sapphire,Clean & Classify,3000.0,3048.0
1151,Sapphire,MAC,3744.0,3768.0
1151,Sapphire,LastTouchups,3768.0,3768.0
1151,Sapphire,Cure Times.ShipCureDate,3768.0,3936.0
1152,Sapphire,Fit-Check,2880.0,2688.0
1152,Sapphire,Bonded,2760.0,2904.0
1152,Sapphire,Vacuum,2904.0,2928.0
1152,Sapphire,Post Bond Clean,2928.0,2976.0
1152,Sapphire,Clean & Classify,2976.0,3096.0
1152,Sapphire,MAC,3744.0,3768.0
1152,Sapphire,LastTouchups,3768.0,3768.0
1152,Sapphire,Cure Times.ShipCureDate,3768.0,3936.0
1153,Sapphire,Fit-Check,2880.0,2688.0
1153,Sapphire,Bonded,2904.0,2904.0
1153,Sapphire,Vacuum,2904.0,2928.0
1153,Sapphire,Post Bond Clean,2928.0,2976.0
1153,Sapphire,Clean & Classify,2976.0,3024.0
1153,Sapphire,MAC,3816.0,3840.0
1153,Sapphire,LastTouchups,3840.0,3840.0
1153,Sapphire,Cure Times.ShipCureDate,3840.0,3312.0
1154,Sapphire,Fit-Check,2880.0,2712.0
1154,Sapphire,Bonded,2880.0,2904.0
1154,Sapphire,Vacuum,2904.0,2928.0
1154,Sapphire,Post Bond Clean,2928.0,2976.0
1154,Sapphire,Clean & Classify,2976.0,3024.0
1154,Sapphire,MAC,3768.0,3816.0
1154,Sapphire,LastTouchups,3816.0,3936.0
1154,Sapphire,Cure Times.ShipCureDate,3936.0,4152.0
1155,Sapphire,Fit-Check,2880.0,2712.0
1155,Sapphire,Bonded,2880.0,2928.0
1155,Sapphire,Vacuum,2928.0,2976.0
1155,Sapphire,Post Bond Clean,2976.0,2976.0
1155,Sapphire,Pre-CICRW,3216.0,3264.0
1155,Sapphire,Frontside Overcoating,3264.0,2976.0
1155,Sapphire,Clean & Classify,2976.0,3264.0
1155,Sapphire,MAC,4344.0,4368.0
1155,Sapphire,LastTouchups,4368.0,4368.0
1155,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1156,Sapphire,Fit-Check,2880.0,2712.0
1156,Sapphire,Bonded,2904.0,2928.0
1156,Sapphire,Vacuum,2928.0,2976.0
1156,Sapphire,Post Bond Clean,2976.0,2976.0
1156,Sapphire,Clean & Classify,2976.0,3048.0
1156,Sapphire,MAC,3816.0,3816.0
1156,Sapphire,LastTouchups,3816.0,3816.0
1156,Sapphire,Cure Times.ShipCureDate,3816.0,3336.0
1157,Sapphire,Fit-Check,2880.0,2880.0
1157,Sapphire,Bonded,2904.0,2928.0
1157,Sapphire,Vacuum,2928.0,2976.0
1157,Sapphire,Post Bond Clean,2976.0,2976.0
1157,Sapphire,Clean & Classify,2976.0,3168.0
1157,Sapphire,MAC,3768.0,3816.0
1157,Sapphire,LastTouchups,3816.0,3816.0
1157,Sapphire,Cure Times.ShipCureDate,3816.0,3984.0
1158,Sapphire,Fit-Check,2880.0,2880.0
1158,Sapphire,Bonded,2904.0,2976.0
1158,Sapphire,Vacuum,2976.0,3000.0
1158,Sapphire,Post Bond Clean,3000.0,3000.0
1158,Sapphire,Pre-CICRW,3240.0,3312.0
1158,Sapphire,Frontside Overcoating,3312.0,3024.0
1158,Sapphire,Clean & Classify,3024.0,3600.0
1158,Sapphire,MAC,4872.0,4872.0
1158,Sapphire,LastTouchups,4872.0,4872.0
1158,Sapphire,Cure Times.ShipCureDate,4872.0,5040.0
1159,Sapphire,Fit-Check,2880.0,2880.0
1159,Sapphire,Bonded,2904.0,2976.0
1159,Sapphire,Vacuum,2976.0,3000.0
1159,Sapphire,Post Bond Clean,3000.0,3000.0
1159,Sapphire,Clean & Classify,3024.0,3216.0
1159,Sapphire,MAC,3768.0,3816.0
1159,Sapphire,LastTouchups,3816.0,3816.0
1159,Sapphire,Cure Times.ShipCureDate,3816.0,4152.0
1160,Sapphire,Fit-Check,2880.0,2880.0
1160,Sapphire,Bonded,2904.0,2976.0
1160,Sapphire,Vacuum,2976.0,3000.0
1160,Sapphire,Post Bond Clean,3000.0,3024.0
1160,Sapphire,Clean & Classify,3024.0,3240.0
1160,Sapphire,MAC,3768.0,3816.0
1160,Sapphire,LastTouchups,3816.0,3816.0
1160,Sapphire,Cure Times.ShipCureDate,3816.0,3984.0
1161,Sapphire,Fit-Check,2880.0,2880.0
1161,Sapphire,Bonded,2904.0,2976.0
1161,Sapphire,Vacuum,2976.0,3000.0
1161,Sapphire,Post Bond Clean,3000.0,3024.0
1161,Sapphire,Clean & Classify,3024.0,3264.0
1161,Sapphire,MAC,4344.0,4368.0
1161,Sapphire,LastTouchups,4368.0,4368.0
1161,Sapphire,Cure Times.ShipCureDate,4368.0,4536.0
1162,Sapphire,Fit-Check,2880.0,2880.0
1162,Sapphire,Bonded,2904.0,2976.0
1162,Sapphire,Vacuum,2976.0,3000.0
1162,Sapphire,Post Bond Clean,3000.0,3024.0
1162,Sapphire,Clean & Classify,3048.0,3240.0
1162,Sapphire,MAC,4752.0,4872.0
1162,Sapphire,LastTouchups,4872.0,4872.0
1162,Sapphire,Cure Times.ShipCureDate,4872.0,5040.0
1163,Sapphire,Fit-Check,3048.0,2904.0
1163,Sapphire,Bonded,2976.0,2976.0
1163,Sapphire,Vacuum,2976.0,3000.0
1163,Sapphire,Post Bond Clean,3000.0,3024.0
1163,Sapphire,Clean & Classify,3048.0,3264.0
1163,Sapphire,MAC,4344.0,4368.0
1163,Sapphire,LastTouchups,4368.0,4368.0
